date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:54:25	1587/1587	---M-Z	200	added ('OK')	text/css	etag:W/%22633-19325168870%22	https://www.dana.id/webAssets/build/_assets/index-IXBSU6L4.css	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/index-IXBSU6L4.css	(from https://www.dana.id/business)
06:54:26	384/384	---M-Z	200	added ('OK')	text/css	etag:W/%22180-19325168870%22	https://www.dana.id/webAssets/build/_assets/index-YBVGFOSA.css	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/index-YBVGFOSA.css	(from https://www.dana.id/business)
06:54:26	1774/1774	---M-Z	200	added ('OK')	text/css	etag:W/%226ee-1926cc38d40%22	https://www.dana.id/webAssets/build/_assets/index-RASOPSNO.css	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/index-RASOPSNO.css	(from https://www.dana.id/business)
06:54:26	4787/4787	---M-Z	200	added ('OK')	text/css	etag:W/%2212b3-19325168870%22	https://www.dana.id/webAssets/build/_assets/index-J4STWHXJ.css	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/index-J4STWHXJ.css	(from https://www.dana.id/business)
06:54:27	3438/3438	---M-Z	200	added ('OK')	text/css	etag:W/%22d6e-193d8fcf9f0%22	https://www.dana.id/webAssets/build/_assets/index-ZIJPYFXQ.css	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/index-ZIJPYFXQ.css	(from https://www.dana.id/business)
06:54:27	6156/6156	---M-Z	200	added ('OK')	text/css	etag:W/%22180c-191eacf5918%22	https://www.dana.id/webAssets/build/_assets/index-EJSQ4RVZ.css	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/index-EJSQ4RVZ.css	(from https://www.dana.id/business)
06:54:27	732/732	---M-Z	200	added ('OK')	text/css	etag:W/%222dc-193d8fcf9f0%22	https://www.dana.id/webAssets/build/_assets/index-HOCIWA7Q.css	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/index-HOCIWA7Q.css	(from https://www.dana.id/business)
06:54:28	40963/40963	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Jan%202025%2022:54:27%20GMT	https://www.dana.id/business?lng=en	C:/My%20Web%20Sites/danaaa/www.dana.id/business6dc5.html	(from https://www.dana.id/business)
06:54:28	110298/110298	---M--	200	added ('OK')	image/png	etag:%229C1F0381C83BED909A6300F9E05D77EA%22	https://a.m.dana.id/resource/danaweb-v2/business-hero.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/business-hero.png	(from https://www.dana.id/business)
06:54:28	483861/483861	---M--	200	added ('OK')	image/png	etag:%22BF7E222F313C89C52034A8AF5073039C%22	https://a.m.dana.id/resource/danaweb-v2/business-payment-section-online-payment.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/business-payment-section-online-payment.png	(from https://www.dana.id/business)
06:54:28	277709/277709	---M--	200	added ('OK')	image/png	etag:%226002160FABF1DFC0474393C2C9DC2C56%22	https://a.m.dana.id/resource/danaweb-v2/business-payment-section-api-payment.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/business-payment-section-api-payment.png	(from https://www.dana.id/business)
06:54:28	881710/881710	---M--	200	added ('OK')	image/png	etag:%22A24460102329E514148E03A47B4F4956%22	https://a.m.dana.id/resource/danaweb-v2/business-payment-section-pos.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/business-payment-section-pos.png	(from https://www.dana.id/business)
06:54:29	819995/819995	---M--	200	added ('OK')	image/png	etag:%22649BC675E45B640B5B3EA6DC65B57808%22	https://a.m.dana.id/resource/danaweb-v2/business-disbursement-section-disbursement-mobile.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/business-disbursement-section-disbursement-mobile.png	(from https://www.dana.id/business)
06:54:29	539678/539678	---M--	200	added ('OK')	image/png	etag:%2292FA2278EF301B6C55D558000DB748CB%22	https://a.m.dana.id/resource/danaweb-v2/business-disbursement-section-enterprise-wallet.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/business-disbursement-section-enterprise-wallet.png	(from https://www.dana.id/business)
06:54:29	514648/514648	---M--	200	added ('OK')	image/png	etag:%226F7C61B076681512BF9972894B34FE32%22	https://a.m.dana.id/resource/danaweb-v2/business-promotion-section-deals-mobile.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/business-promotion-section-deals-mobile.png	(from https://www.dana.id/business)
06:54:29	35063/35063	---M--	200	added ('OK')	image/png	etag:%226EA5222BD788DA84D07E94C50E7E6FD9%22	https://a.m.dana.id/resource/danaweb-v2/business/mp-peeked.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/business/mp-peeked.png	(from https://www.dana.id/business)
06:54:30	1076/1076	---M-Z	200	added ('OK')	application/javascript	etag:W/%22434-193d8fcf9f0%22	https://www.dana.id/webAssets/build/_shared/chunk-FIFKXKOW.js	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_shared/chunk-FIFKXKOW.js	(from https://www.dana.id/business)
06:54:30	1154/1154	---M-Z	200	added ('OK')	application/javascript	etag:W/%22482-191eacf5918%22	https://www.dana.id/webAssets/build/_shared/chunk-SRS5I3R3.js	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_shared/chunk-SRS5I3R3.js	(from https://www.dana.id/business)
06:54:30	1302/1302	---M-Z	200	added ('OK')	application/javascript	etag:W/%22516-1926cc38d40%22	https://www.dana.id/webAssets/build/_shared/chunk-E6QZRD6P.js	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_shared/chunk-E6QZRD6P.js	(from https://www.dana.id/business)
06:54:30	11743/11743	---M-Z	200	added ('OK')	application/javascript	etag:W/%222ddf-19325168870%22	https://www.dana.id/webAssets/build/routes/__default/business/index-N4KVR3SH.js	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/routes/__default/business/index-N4KVR3SH.js	(from https://www.dana.id/business)
06:54:31	9589/9589	---M-Z	200	added ('OK')	text/css	etag:W/%222575-193d8fcf9f0%22	https://www.dana.id/webAssets/build/_assets/index-5XTUG2SG.css	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/index-5XTUG2SG.css	(from https://www.dana.id/business/payment-gateway)
06:54:31	2920/2920	---M-Z	200	added ('OK')	text/css	etag:W/%22b68-193d8fcf9f0%22	https://www.dana.id/webAssets/build/_assets/index-Z6LNCFWT.css	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/index-Z6LNCFWT.css	(from https://www.dana.id/business/payment-gateway)
06:54:31	2667/2667	---M-Z	200	added ('OK')	text/css	etag:W/%22a6b-193d8fcf9f0%22	https://www.dana.id/webAssets/build/_assets/index-EQAS5W47.css	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/index-EQAS5W47.css	(from https://www.dana.id/business/payment-gateway)
06:54:31	4257/4257	---M-Z	200	added ('OK')	text/css	etag:W/%2210a1-193d8fcf9f0%22	https://www.dana.id/webAssets/build/_assets/index-OJA6DIWD.css	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/index-OJA6DIWD.css	(from https://www.dana.id/business/payment-gateway)
06:54:32	3281/3281	---M-Z	200	added ('OK')	text/css	etag:W/%22cd1-193d8fcf9f0%22	https://www.dana.id/webAssets/build/_assets/index-XWFPQ33K.css	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/index-XWFPQ33K.css	(from https://www.dana.id/business/payment-gateway)
06:54:32	5994/5994	---M-Z	200	added ('OK')	text/css	etag:W/%22176a-193d8fcf9f0%22	https://www.dana.id/webAssets/build/_assets/index-XHZUFP4F.css	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/index-XHZUFP4F.css	(from https://www.dana.id/business/payment-gateway)
06:54:32	4538/4538	---M-Z	200	added ('OK')	text/css	etag:W/%2211ba-193d8fcf9f0%22	https://www.dana.id/webAssets/build/_assets/index-WMRVPW4B.css	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/index-WMRVPW4B.css	(from https://www.dana.id/business/payment-gateway)
06:54:32	2343/2343	---M-Z	200	added ('OK')	text/css	etag:W/%22927-193d8fcf9f0%22	https://www.dana.id/webAssets/build/_assets/index-OYBMGJ3C.css	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/index-OYBMGJ3C.css	(from https://www.dana.id/business/payment-gateway)
06:54:33	17414/17414	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2005%20Jan%202025%2022:54:32%20GMT	https://www.dana.id/business/ak.m	C:/My%20Web%20Sites/danaaa/www.dana.id/business/ak.m	(from https://www.dana.id/business/payment-gateway)
06:54:33	17414/17414	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2005%20Jan%202025%2022:54:32%20GMT	https://www.dana.id/business/ak.t	C:/My%20Web%20Sites/danaaa/www.dana.id/business/ak.t	(from https://www.dana.id/business/payment-gateway)
06:54:33	3853/3853	---M--	200	added ('OK')	image/png	etag:%22B6478F3C0A86D78C23245EEC964C2096%22	https://a.m.dana.id/resource/danaweb-v2/gapura/gapura-logo-white.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/gapura/gapura-logo-white.png	(from https://www.dana.id/business/payment-gateway)
06:54:34	40961/40961	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Jan%202025%2022:54:33%20GMT	https://www.dana.id/business/payment-gateway?lng=id	C:/My%20Web%20Sites/danaaa/www.dana.id/business/payment-gatewaye08d.html	(from https://www.dana.id/business/payment-gateway)
06:54:34	8312/8312	---M--	200	added ('OK')	image/png	etag:%22C0686DDE72371346D2E1646C14EF1E43%22	https://a.m.dana.id/resource/danaweb-v2/gapura/gapura-logo-blue.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/gapura/gapura-logo-blue.png	(from https://www.dana.id/business/payment-gateway)
06:54:34	217518/217518	---M--	200	added ('OK')	image/png	etag:%22437059B11069489D70BDF3C23504C9E3%22	https://a.m.dana.id/resource/danaweb-v2/gapura/landing/mindmap.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/gapura/landing/mindmap.png	(from https://www.dana.id/business/payment-gateway)
06:54:34	65126/65126	---M--	200	added ('OK')	image/png	etag:%227F5A2A00731899A28DAF72081DF4FF81%22	https://a.m.dana.id/resource/danaweb-v2/gapura/landing/payment-method-va-desktop.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/gapura/landing/payment-method-va-desktop.png	(from https://www.dana.id/business/payment-gateway)
06:54:35	20553/20553	---M--	200	added ('OK')	image/png	etag:%229CDBA0B3670E84A40B4B4F4C1A4973FB%22	https://a.m.dana.id/resource/danaweb-v2/gapura/landing/payment-method-card-desktop.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/gapura/landing/payment-method-card-desktop.png	(from https://www.dana.id/business/payment-gateway)
06:54:35	22444/22444	---M--	200	added ('OK')	image/png	etag:%222F36CEEF3EC6392A06BA76F005D94232%22	https://a.m.dana.id/resource/danaweb-v2/gapura/landing/payment-method-wallet-desktop.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/gapura/landing/payment-method-wallet-desktop.png	(from https://www.dana.id/business/payment-gateway)
06:54:35	62746/62746	---M--	200	added ('OK')	image/png	etag:%22A62192A86BFD3BBD3597E3A10FCDF655%22	https://a.m.dana.id/resource/danaweb-v2/gapura/landing/payment-method-qris-desktop.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/gapura/landing/payment-method-qris-desktop.png	(from https://www.dana.id/business/payment-gateway)
06:54:35	167757/167757	---M--	200	added ('OK')	image/png	etag:%224F8B4BAE0041EEB579F982ED0BA83B86%22	https://a.m.dana.id/resource/danaweb-v2/gapura/landing/solution-drop-in.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/gapura/landing/solution-drop-in.png	(from https://www.dana.id/business/payment-gateway)
06:54:36	4271/4271	---M--	200	added ('OK')	image/png	etag:%222B82C2A485A330C90F16B8D2EBF63694%22	https://a.m.dana.id/danaweb/cms/Lazada_98615bc206.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/danaweb/cms/Lazada_98615bc206.png	(from https://www.dana.id/business/payment-gateway)
06:54:36	3689/3689	---M--	200	added ('OK')	image/png	etag:%22761E63F00D1338061109BCB8EF654786%22	https://a.m.dana.id/danaweb/cms/Sushiroll_491481148f.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/danaweb/cms/Sushiroll_491481148f.png	(from https://www.dana.id/business/payment-gateway)
06:54:36	2313/2313	---M--	200	added ('OK')	image/png	etag:%22261076D6DE46A0BBD59BCDECAEF282DB%22	https://a.m.dana.id/danaweb/cms/TIX_64fc05fc9b.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/danaweb/cms/TIX_64fc05fc9b.png	(from https://www.dana.id/business/payment-gateway)
06:54:36	2489/2489	---M--	200	added ('OK')	image/png	etag:%22F4E0CEE2BB049AD43EC725AE863EBD2A%22	https://a.m.dana.id/danaweb/cms/Bluebird_f9b532732e.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/danaweb/cms/Bluebird_f9b532732e.png	(from https://www.dana.id/business/payment-gateway)
06:54:36	1987/1987	---M--	200	added ('OK')	image/png	etag:%22B08CF3B38CEE7018A86338AAF5B13DD6%22	https://a.m.dana.id/danaweb/cms/Family_Mart_f6e65c32a3.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/danaweb/cms/Family_Mart_f6e65c32a3.png	(from https://www.dana.id/business/payment-gateway)
06:54:37	1658/1658	---M--	200	added ('OK')	image/png	etag:%22AD7512041331A33265E29E7657A889D6%22	https://a.m.dana.id/danaweb/cms/Balifiber_23e4dd8e3f.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/danaweb/cms/Balifiber_23e4dd8e3f.png	(from https://www.dana.id/business/payment-gateway)
06:54:37	2170/2170	---M--	200	added ('OK')	image/png	etag:%22119E2FE89D165A612B2F8C8A265BCE12%22	https://a.m.dana.id/danaweb/cms/Kopi_Kenangan_7a6aa9970b.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/danaweb/cms/Kopi_Kenangan_7a6aa9970b.png	(from https://www.dana.id/business/payment-gateway)
06:54:37	1979/1979	---M--	200	added ('OK')	image/png	etag:%2289CCE3C6B180F2F3A9A648B1A1FBBC0D%22	https://a.m.dana.id/danaweb/cms/VC_Gamers_b1d42e606a.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/danaweb/cms/VC_Gamers_b1d42e606a.png	(from https://www.dana.id/business/payment-gateway)
06:54:37	4504/4504	---M--	200	added ('OK')	image/png	etag:%2222874511F161F8A34B49940665EF815D%22	https://a.m.dana.id/danaweb/cms/Rumah_Yatim_e3fce8b3c5.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/danaweb/cms/Rumah_Yatim_e3fce8b3c5.png	(from https://www.dana.id/business/payment-gateway)
06:54:37	2717/2717	---M--	200	added ('OK')	image/png	etag:%225F3398F98A026BFDA6414EBBEC7949F0%22	https://a.m.dana.id/danaweb/cms/Razer_Gold_22624b2c4c.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/danaweb/cms/Razer_Gold_22624b2c4c.png	(from https://www.dana.id/business/payment-gateway)
06:54:38	13695/13695	---M--	200	added ('OK')	image/png	etag:%22C24A2EF4D4EB7A3DF3308D4FED65E8DE%22	https://a.m.dana.id/resource/danaweb-v2/gapura/protection-gembok.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/gapura/protection-gembok.png	(from https://www.dana.id/business/payment-gateway)
06:54:38	22820/22820	---M--	200	added ('OK')	image/png	etag:%227B69620BB61F3FB2577A033F9B84A021%22	https://a.m.dana.id/resource/danaweb-v2/gapura/protection-pci-dss.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/gapura/protection-pci-dss.png	(from https://www.dana.id/business/payment-gateway)
06:54:38	9601/9601	---M-Z	200	added ('OK')	application/javascript	etag:W/%222581-193d8fcf9f0%22	https://www.dana.id/webAssets/build/routes/__gapura-52SXAYQ6.js	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/routes/__gapura-52SXAYQ6.js	(from https://www.dana.id/business/payment-gateway)
06:54:38	12008/12008	---M-Z	200	added ('OK')	application/javascript	etag:W/%222ee8-193d8fcf9f0%22	https://www.dana.id/webAssets/build/routes/__gapura/business/payment-gateway/index-2PSI5MX6.js	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/routes/__gapura/business/payment-gateway/index-2PSI5MX6.js	(from https://www.dana.id/business/payment-gateway)
06:54:39	4400/4400	---M-Z	200	added ('OK')	text/css	etag:W/%221130-193d8fcf9f0%22	https://www.dana.id/webAssets/build/_assets/index-FOBFMH3I.css	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/index-FOBFMH3I.css	(from https://www.dana.id/business/payment-gateway/calculator)
06:54:39	8631/8631	---M-Z	200	added ('OK')	text/css	etag:W/%2221b7-193d8fcf9f0%22	https://www.dana.id/webAssets/build/_assets/index-KXC2KBZX.css	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/index-KXC2KBZX.css	(from https://www.dana.id/business/payment-gateway/calculator)
06:54:39	17505/17505	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2005%20Jan%202025%2022:54:39%20GMT	https://www.dana.id/business/payment-gateway/ak.m	C:/My%20Web%20Sites/danaaa/www.dana.id/business/payment-gateway/ak.m	(from https://www.dana.id/business/payment-gateway/calculator)
06:54:40	17505/17505	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2005%20Jan%202025%2022:54:39%20GMT	https://www.dana.id/business/payment-gateway/ak.t	C:/My%20Web%20Sites/danaaa/www.dana.id/business/payment-gateway/ak.t	(from https://www.dana.id/business/payment-gateway/calculator)
06:54:40	33808/33808	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Jan%202025%2022:54:40%20GMT	https://www.dana.id/business/payment-gateway/calculator?lng=id	C:/My%20Web%20Sites/danaaa/www.dana.id/business/payment-gateway/calculatore08d.html	(from https://www.dana.id/business/payment-gateway/calculator)
06:54:40	3276/3276	---M--	200	added ('OK')	image/png	etag:%22E3656AD1AA48EE151A623E1E2A192C62%22	https://a.m.dana.id/resource/danaweb-v2/gapura/calculator/bni.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/gapura/calculator/bni.png	(from https://www.dana.id/business/payment-gateway/calculator)
06:54:40	2354/2354	---M--	200	added ('OK')	image/png	etag:%22344AFF9C044682550EC0D9A3A7380B40%22	https://a.m.dana.id/resource/danaweb-v2/gapura/calculator/bri.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/gapura/calculator/bri.png	(from https://www.dana.id/business/payment-gateway/calculator)
06:54:41	2840/2840	---M--	200	added ('OK')	image/png	etag:%2233053A3132362B2C35BC54F229D52A11%22	https://a.m.dana.id/resource/danaweb-v2/gapura/calculator/cimb-niaga.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/gapura/calculator/cimb-niaga.png	(from https://www.dana.id/business/payment-gateway/calculator)
06:54:41	4592/4592	---M--	200	added ('OK')	image/png	etag:%22F4FB7B20C3C9C45309E78A7A2B116FA8%22	https://a.m.dana.id/resource/danaweb-v2/gapura/calculator/panin-bank.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/gapura/calculator/panin-bank.png	(from https://www.dana.id/business/payment-gateway/calculator)
06:54:41	2396/2396	---M--	200	added ('OK')	image/png	etag:%22F2D6B5EA2DF72C1A734346ADEFCA15B9%22	https://a.m.dana.id/resource/danaweb-v2/gapura/calculator/bank-mandiri.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/gapura/calculator/bank-mandiri.png	(from https://www.dana.id/business/payment-gateway/calculator)
06:54:41	4472/4472	---M--	200	added ('OK')	image/png	etag:%223B0D38C6F444E57C16FA3AECC79C7283%22	https://a.m.dana.id/resource/danaweb-v2/gapura/calculator/bca.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/gapura/calculator/bca.png	(from https://www.dana.id/business/payment-gateway/calculator)
06:54:42	2035/2035	---M--	200	added ('OK')	image/png	etag:%221EE73728529FEC19C58BCF97419898B0%22	https://a.m.dana.id/resource/danaweb-v2/gapura/calculator/visa.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/gapura/calculator/visa.png	(from https://www.dana.id/business/payment-gateway/calculator)
06:54:42	1287/1287	---M--	200	added ('OK')	image/png	etag:%2280FC6719FC3B0A6E3D535223358A1A0F%22	https://a.m.dana.id/resource/danaweb-v2/gapura/calculator/mastercard.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/gapura/calculator/mastercard.png	(from https://www.dana.id/business/payment-gateway/calculator)
06:54:42	2067/2067	---M--	200	added ('OK')	image/png	etag:%222DDD3D7D5E219F9D578945683ECBBA8E%22	https://a.m.dana.id/resource/danaweb-v2/gapura/calculator/american-express.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/gapura/calculator/american-express.png	(from https://www.dana.id/business/payment-gateway/calculator)
06:54:42	2496/2496	---M--	200	added ('OK')	image/png	etag:%229FF71B869727EBA6C29F2D1792588DD5%22	https://a.m.dana.id/resource/danaweb-v2/gapura/calculator/jcb.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/gapura/calculator/jcb.png	(from https://www.dana.id/business/payment-gateway/calculator)
06:54:43	2888/2888	---M--	200	added ('OK')	image/png	etag:%223E8BB318A790C09CD22577D85FD6E842%22	https://a.m.dana.id/resource/danaweb-v2/gapura/calculator/dana.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/gapura/calculator/dana.png	(from https://www.dana.id/business/payment-gateway/calculator)
06:54:43	3924/3924	---M--	200	added ('OK')	image/png	etag:%22B7EADAA63D2A56473EF80167A34F5179%22	https://a.m.dana.id/resource/danaweb-v2/gapura/calculator/ovo.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/gapura/calculator/ovo.png	(from https://www.dana.id/business/payment-gateway/calculator)
06:54:43	4405/4405	---M--	200	added ('OK')	image/png	etag:%22DE693CE4798850EF4D347F1D3DBFAE8D%22	https://a.m.dana.id/resource/danaweb-v2/gapura/calculator/gopay.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/gapura/calculator/gopay.png	(from https://www.dana.id/business/payment-gateway/calculator)
06:54:43	4879/4879	---M--	200	added ('OK')	image/png	etag:%2202592809D9E6B2B319C10A5A3DBE1391%22	https://a.m.dana.id/resource/danaweb-v2/gapura/calculator/shopeepay.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/gapura/calculator/shopeepay.png	(from https://www.dana.id/business/payment-gateway/calculator)
06:54:43	5350/5350	---M--	200	added ('OK')	image/png	etag:%22989BADE82F14A959CBC0121586899949%22	https://a.m.dana.id/resource/danaweb-v2/gapura/calculator/link-aja.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/gapura/calculator/link-aja.png	(from https://www.dana.id/business/payment-gateway/calculator)
06:54:44	9979/9979	---M-Z	200	added ('OK')	application/javascript	etag:W/%2226fb-193d8fcf9f0%22	https://www.dana.id/webAssets/build/routes/__gapura/business/payment-gateway/calculator/index-46HRQGLS.js	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/routes/__gapura/business/payment-gateway/calculator/index-46HRQGLS.js	(from https://www.dana.id/business/payment-gateway/calculator)
06:54:44	3302/3302	---M-Z	200	added ('OK')	text/css	etag:W/%22ce6-191911ec6d8%22	https://www.dana.id/webAssets/build/_assets/index-D4NQJQBF.css	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/index-D4NQJQBF.css	(from https://www.dana.id/business/integrated-payment)
06:54:44	4322/4322	---M-Z	200	added ('OK')	text/css	etag:W/%2210e2-191911ec6d8%22	https://www.dana.id/webAssets/build/_assets/index-YFO4ADZD.css	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/index-YFO4ADZD.css	(from https://www.dana.id/business/integrated-payment)
06:54:45	1060/1060	---M-Z	200	added ('OK')	text/css	etag:W/%22424-191911ec6d8%22	https://www.dana.id/webAssets/build/_assets/index-EPPPDCFX.css	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/index-EPPPDCFX.css	(from https://www.dana.id/business/integrated-payment)
06:54:45	726/726	---M-Z	200	added ('OK')	text/css	etag:W/%222d6-191911ec6d8%22	https://www.dana.id/webAssets/build/_assets/index-OZDOMWVI.css	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/index-OZDOMWVI.css	(from https://www.dana.id/business/integrated-payment)
06:54:45	8463/8463	---M-Z	200	added ('OK')	text/css	etag:W/%22210f-193d8fcf9f0%22	https://www.dana.id/webAssets/build/_assets/index-F4DIN3XE.css	C:/My%20Web%20Sites/danaaa/www.dana.id/webAssets/build/_assets/index-F4DIN3XE.css	(from https://www.dana.id/business/integrated-payment)
06:54:46	39897/39897	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Jan%202025%2022:54:45%20GMT	https://www.dana.id/business/integrated-payment?lng=id	C:/My%20Web%20Sites/danaaa/www.dana.id/business/integrated-paymente08d.html	(from https://www.dana.id/business/integrated-payment)
06:54:46	248101/248101	---M--	200	added ('OK')	image/png	etag:%2221AC5A57A4B6331C9265F6018110F560%22	https://a.m.dana.id/resource/danaweb-v2/integrated-payment-hero-image.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/integrated-payment-hero-image.png	(from https://www.dana.id/business/integrated-payment)
06:54:46	71682/71682	---M--	200	added ('OK')	image/png	etag:%22F10539DF46522F3A0A043A659F9035FC%22	https://a.m.dana.id/resource/danaweb-v2/integrated-payment-hero-device.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/integrated-payment-hero-device.png	(from https://www.dana.id/business/integrated-payment)
06:54:46	342221/342221	---M--	200	added ('OK')	image/png	etag:%2259B05A2B0AF649ECB131F3C3742D91A8%22	https://a.m.dana.id/resource/danaweb-v2/integrated-payment-section-image.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/integrated-payment-section-image.png	(from https://www.dana.id/business/integrated-payment)
06:54:46	37957/37957	---M--	200	added ('OK')	image/png	etag:%226A530084F4FA559ADA8CF2390E4BD6E7%22	https://a.m.dana.id/resource/danaweb-v2/integrated-payment-section-image-2.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/integrated-payment-section-image-2.png	(from https://www.dana.id/business/integrated-payment)
06:54:47	30670/30670	---M--	200	added ('OK')	image/png	etag:%22F38A0D88C10366514AEF00DD86CD9C67%22	https://a.m.dana.id/resource/danaweb-v2/integrated-payment-section-image-3.png	C:/My%20Web%20Sites/danaaa/a.m.dana.id/resource/danaweb-v2/integrated-payment-section-image-3.png	(from https://www.dana.id/business/integrated-payment)
